VehicleTypeId,Description,Year,Month,Count,Amount
10,LOADING TRUCK/TEMPO/TRACTOR 4 TO 8 TON       ,2007,2,2,10169
21,TEMPO,2007,2,5,3060
2,MOTOR CYCLE                                  ,2007,3,5,2849
3,AUTO RICKSHAW,2007,3,1,727
4,PRIVATE MOTOR CAR/JEEP CAR,2007,3,49,68469
8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2007,3,1,2707
9,LOADING TRUCK/TEMPO/TRACTOR 2 TO 4 TON       ,2007,3,1,3307
10,LOADING TRUCK/TEMPO/TRACTOR 4 TO 8 TON       ,2007,3,2,10169
21,TEMPO,2007,3,11,8069
1,MOPED/SCOOTER                                ,2007,4,1,415
2,MOTOR CYCLE                                  ,2007,4,4,2305
4,PRIVATE MOTOR CAR/JEEP CAR,2007,4,5,7017
8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2007,4,1,2707
21,TEMPO,2007,4,3,2181
2,MOTOR CYCLE                                  ,2007,5,4,2212
4,PRIVATE MOTOR CAR/JEEP CAR,2007,5,7,9294
5,PUBLIC MOTOR CAR 1 TO 6 SEAT,2007,5,1,12
10,LOADING TRUCK/TEMPO/TRACTOR 4 TO 8 TON       ,2007,5,1,5107
21,TEMPO,2007,5,2,1454
2,MOTOR CYCLE                                  ,2007,6,3,1641
4,PRIVATE MOTOR CAR/JEEP CAR,2007,6,2,2822
2,MOTOR CYCLE                                  ,2007,7,1,574
4,PRIVATE MOTOR CAR/JEEP CAR,2007,7,1,1357
14,TRAILER 4 TO 8 TON,2007,7,6,19502
1,MOPED/SCOOTER                                ,2007,8,1,367
2,MOTOR CYCLE                                  ,2007,8,2,1127
1,MOPED/SCOOTER                                ,2007,9,1,373
2,MOTOR CYCLE                                  ,2007,9,2,1142
1,MOPED/SCOOTER                                ,2007,10,1,43
2,MOTOR CYCLE                                  ,2007,10,2,1094
3,AUTO RICKSHAW,2007,10,2,1466
4,PRIVATE MOTOR CAR/JEEP CAR,2007,10,17,23150
5,PUBLIC MOTOR CAR 1 TO 6 SEAT,2007,10,1,2302
21,TEMPO,2007,10,1,727
1,MOPED/SCOOTER                                ,2007,11,1,367
2,MOTOR CYCLE                                  ,2007,11,5,2735
4,PRIVATE MOTOR CAR/JEEP CAR,2007,11,313,424900
8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2007,11,15,37898
10,LOADING TRUCK/TEMPO/TRACTOR 4 TO 8 TON       ,2007,11,30,153210
19,LOADER                                       ,2007,11,2,8014
21,TEMPO,2007,11,10,7270
1,MOPED/SCOOTER                                ,2007,12,447,164049
2,MOTOR CYCLE                                  ,2007,12,208,114586
3,AUTO RICKSHAW,2007,12,15,10905
4,PRIVATE MOTOR CAR/JEEP CAR,2007,12,629,853553
6,PUBLIC MOTOR CAR 7 TO 15 SEAT,2007,12,4,9478
7,PUBLIC MOTOR CAR MORE THAN 16 SEAT,2007,12,1,3607
8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2007,12,21,56847
9,LOADING TRUCK/TEMPO/TRACTOR 2 TO 4 TON       ,2007,12,1,3307
10,LOADING TRUCK/TEMPO/TRACTOR 4 TO 8 TON       ,2007,12,5,25535
19,LOADER                                       ,2007,12,1,4007
21,TEMPO,2007,12,25,18175
1,MOPED/SCOOTER                                ,2008,1,1291,473797
2,MOTOR CYCLE                                  ,2008,1,2031,1111002
3,AUTO RICKSHAW,2008,1,19,13813
4,PRIVATE MOTOR CAR/JEEP CAR,2008,1,905,1228085
5,PUBLIC MOTOR CAR 1 TO 6 SEAT,2008,1,3,6906
6,PUBLIC MOTOR CAR 7 TO 15 SEAT,2008,1,4,9478
8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2008,1,56,151592
9,LOADING TRUCK/TEMPO/TRACTOR 2 TO 4 TON       ,2008,1,7,23149
10,LOADING TRUCK/TEMPO/TRACTOR 4 TO 8 TON       ,2008,1,8,40856
11,LOADING TRUCK/TEMPO/TRACTOR MORE THAN 8 TON  ,2008,1,1,6757
17,EXCAVATOR,2008,1,6,48042
20,WHEEL DOZER                                  ,2008,1,2,10014
21,TEMPO,2008,1,84,61068
1,MOPED/SCOOTER                                ,2008,2,1066,391288
2,MOTOR CYCLE                                  ,2008,2,3243,1772728
3,AUTO RICKSHAW,2008,2,22,15994
4,PRIVATE MOTOR CAR/JEEP CAR,2008,2,835,1133095
5,PUBLIC MOTOR CAR 1 TO 6 SEAT,2008,2,3,5961
6,PUBLIC MOTOR CAR 7 TO 15 SEAT,2008,2,8,21656
7,PUBLIC MOTOR CAR MORE THAN 16 SEAT,2008,2,2,7214
8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2008,2,65,175955
9,LOADING TRUCK/TEMPO/TRACTOR 2 TO 4 TON       ,2008,2,1,3307
10,LOADING TRUCK/TEMPO/TRACTOR 4 TO 8 TON       ,2008,2,1,5107
11,LOADING TRUCK/TEMPO/TRACTOR MORE THAN 8 TON  ,2008,2,1,6757
17,EXCAVATOR,2008,2,7,56049
18,CRANE,2008,2,1,6007
21,TEMPO,2008,2,130,94510
1,MOPED/SCOOTER                                ,2008,3,2283,837861
2,MOTOR CYCLE                                  ,2008,3,6889,3768283
3,AUTO RICKSHAW,2008,3,35,25445
4,PRIVATE MOTOR CAR/JEEP CAR,2008,3,1110,1507644
5,PUBLIC MOTOR CAR 1 TO 6 SEAT,2008,3,4,6906
6,PUBLIC MOTOR CAR 7 TO 15 SEAT,2008,3,4,10828
8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2008,3,52,140764
9,LOADING TRUCK/TEMPO/TRACTOR 2 TO 4 TON       ,2008,3,1,3307
10,LOADING TRUCK/TEMPO/TRACTOR 4 TO 8 TON       ,2008,3,5,25535
11,LOADING TRUCK/TEMPO/TRACTOR MORE THAN 8 TON  ,2008,3,1,6757
12,TRAILER UPTO 2 TON,2008,3,2,5414
18,CRANE,2008,3,1,6007
19,LOADER                                       ,2008,3,2,8014
21,TEMPO,2008,3,137,99599
1,MOPED/SCOOTER                                ,2008,4,1174,430858
2,MOTOR CYCLE                                  ,2008,4,2974,1626598
3,AUTO RICKSHAW,2008,4,49,35623
4,PRIVATE MOTOR CAR/JEEP CAR,2008,4,908,1232156
5,PUBLIC MOTOR CAR 1 TO 6 SEAT,2008,4,2,4604
6,PUBLIC MOTOR CAR 7 TO 15 SEAT,2008,4,1,2707
8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2008,4,58,157006
9,LOADING TRUCK/TEMPO/TRACTOR 2 TO 4 TON       ,2008,4,3,9921
10,LOADING TRUCK/TEMPO/TRACTOR 4 TO 8 TON       ,2008,4,1,5107
11,LOADING TRUCK/TEMPO/TRACTOR MORE THAN 8 TON  ,2008,4,3,20271
17,EXCAVATOR,2008,4,1,8007
18,CRANE,2008,4,1,6007
21,TEMPO,2008,4,124,90148
1,MOPED/SCOOTER                                ,2008,5,907,332869
2,MOTOR CYCLE                                  ,2008,5,3764,2058914
3,AUTO RICKSHAW,2008,5,13,9451
4,PRIVATE MOTOR CAR/JEEP CAR,2008,5,751,1019107
5,PUBLIC MOTOR CAR 1 TO 6 SEAT,2008,5,1,2302
6,PUBLIC MOTOR CAR 7 TO 15 SEAT,2008,5,5,13535
8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2008,5,42,113694
10,LOADING TRUCK/TEMPO/TRACTOR 4 TO 8 TON       ,2008,5,2,10214
11,LOADING TRUCK/TEMPO/TRACTOR MORE THAN 8 TON  ,2008,5,1,6757
12,TRAILER UPTO 2 TON,2008,5,2,5414
19,LOADER                                       ,2008,5,3,12021
21,TEMPO,2008,5,60,43620
1,MOPED/SCOOTER                                ,2008,6,1513,555271
2,MOTOR CYCLE                                  ,2008,6,3021,1652514
3,AUTO RICKSHAW,2008,6,7,5089
4,PRIVATE MOTOR CAR/JEEP CAR,2008,6,605,820985
5,PUBLIC MOTOR CAR 1 TO 6 SEAT,2008,6,3,6906
6,PUBLIC MOTOR CAR 7 TO 15 SEAT,2008,6,3,8121
7,PUBLIC MOTOR CAR MORE THAN 16 SEAT,2008,6,5,18035
8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2008,6,40,108280
9,LOADING TRUCK/TEMPO/TRACTOR 2 TO 4 TON       ,2008,6,3,9921
10,LOADING TRUCK/TEMPO/TRACTOR 4 TO 8 TON       ,2008,6,4,20428
11,LOADING TRUCK/TEMPO/TRACTOR MORE THAN 8 TON  ,2008,6,1,6757
12,TRAILER UPTO 2 TON,2008,6,3,8121
18,CRANE,2008,6,2,12014
19,LOADER                                       ,2008,6,1,4007
21,TEMPO,2008,6,85,61795
1,MOPED/SCOOTER                                ,2008,7,1333,489229
2,MOTOR CYCLE                                  ,2008,7,2009,1098196
3,AUTO RICKSHAW,2008,7,231,167937
4,PRIVATE MOTOR CAR/JEEP CAR,2008,7,792,1072770
5,PUBLIC MOTOR CAR 1 TO 6 SEAT,2008,7,1,2302
6,PUBLIC MOTOR CAR 7 TO 15 SEAT,2008,7,1,2707
7,PUBLIC MOTOR CAR MORE THAN 16 SEAT,2008,7,1,3607
8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2008,7,54,146178
9,LOADING TRUCK/TEMPO/TRACTOR 2 TO 4 TON       ,2008,7,1,3157
10,LOADING TRUCK/TEMPO/TRACTOR 4 TO 8 TON       ,2008,7,4,20428
12,TRAILER UPTO 2 TON,2008,7,1,2707
18,CRANE,2008,7,1,6007
19,LOADER                                       ,2008,7,2,8014
21,TEMPO,2008,7,72,52344
1,MOPED/SCOOTER                                ,2008,8,1498,549766
2,MOTOR CYCLE                                  ,2008,8,2862,1565514
3,AUTO RICKSHAW,2008,8,379,275533
4,PRIVATE MOTOR CAR/JEEP CAR,2008,8,787,1067761
5,PUBLIC MOTOR CAR 1 TO 6 SEAT,2008,8,4,9208
6,PUBLIC MOTOR CAR 7 TO 15 SEAT,2008,8,2,5414
7,PUBLIC MOTOR CAR MORE THAN 16 SEAT,2008,8,1,3607
8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2008,8,49,132643
9,LOADING TRUCK/TEMPO/TRACTOR 2 TO 4 TON       ,2008,8,2,6614
10,LOADING TRUCK/TEMPO/TRACTOR 4 TO 8 TON       ,2008,8,1,5107
11,LOADING TRUCK/TEMPO/TRACTOR MORE THAN 8 TON  ,2008,8,2,13514
18,CRANE,2008,8,1,6007
21,TEMPO,2008,8,90,65430
1,MOPED/SCOOTER                                ,2008,9,1370,502790
2,MOTOR CYCLE                                  ,2008,9,2788,1525063
3,AUTO RICKSHAW,2008,9,382,277714
4,PRIVATE MOTOR CAR/JEEP CAR,2008,9,806,1093778
5,PUBLIC MOTOR CAR 1 TO 6 SEAT,2008,9,1,2302
6,PUBLIC MOTOR CAR 7 TO 15 SEAT,2008,9,2,5414
7,PUBLIC MOTOR CAR MORE THAN 16 SEAT,2008,9,2,7214
8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2008,9,51,138057
9,LOADING TRUCK/TEMPO/TRACTOR 2 TO 4 TON       ,2008,9,1,3307
10,LOADING TRUCK/TEMPO/TRACTOR 4 TO 8 TON       ,2008,9,10,51070
11,LOADING TRUCK/TEMPO/TRACTOR MORE THAN 8 TON  ,2008,9,3,20271
18,CRANE,2008,9,1,6007
19,LOADER                                       ,2008,9,2,8014
21,TEMPO,2008,9,100,72700
1,MOPED/SCOOTER                                ,2008,10,1310,480770
2,MOTOR CYCLE                                  ,2008,10,2901,1586943
3,AUTO RICKSHAW,2008,10,352,255904
4,PRIVATE MOTOR CAR/JEEP CAR,2008,10,1168,1584976
5,PUBLIC MOTOR CAR 1 TO 6 SEAT,2008,10,2,4604
6,PUBLIC MOTOR CAR 7 TO 15 SEAT,2008,10,3,8121
8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2008,10,71,192197
9,LOADING TRUCK/TEMPO/TRACTOR 2 TO 4 TON       ,2008,10,1,3307
10,LOADING TRUCK/TEMPO/TRACTOR 4 TO 8 TON       ,2008,10,3,15321
17,EXCAVATOR,2008,10,1,8007
21,TEMPO,2008,10,91,66157
1,MOPED/SCOOTER                                ,2008,11,1975,724825
2,MOTOR CYCLE                                  ,2008,11,4700,2570912
3,AUTO RICKSHAW,2008,11,231,167937
4,PRIVATE MOTOR CAR/JEEP CAR,2008,11,1019,1382783
5,PUBLIC MOTOR CAR 1 TO 6 SEAT,2008,11,3,6906
6,PUBLIC MOTOR CAR 7 TO 15 SEAT,2008,11,2,4064
8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2008,11,40,108280
9,LOADING TRUCK/TEMPO/TRACTOR 2 TO 4 TON       ,2008,11,1,3307
10,LOADING TRUCK/TEMPO/TRACTOR 4 TO 8 TON       ,2008,11,4,20428
11,LOADING TRUCK/TEMPO/TRACTOR MORE THAN 8 TON  ,2008,11,2,13514
12,TRAILER UPTO 2 TON,2008,11,1,2707
18,CRANE,2008,11,3,18021
21,TEMPO,2008,11,115,83605
1,MOPED/SCOOTER                                ,2008,12,1486,545362
2,MOTOR CYCLE                                  ,2008,12,3635,1988372
3,AUTO RICKSHAW,2008,12,193,140311
4,PRIVATE MOTOR CAR/JEEP CAR,2008,12,588,797916
5,PUBLIC MOTOR CAR 1 TO 6 SEAT,2008,12,2,4604
6,PUBLIC MOTOR CAR 7 TO 15 SEAT,2008,12,1,2302
8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2008,12,34,92038
9,LOADING TRUCK/TEMPO/TRACTOR 2 TO 4 TON       ,2008,12,1,3307
10,LOADING TRUCK/TEMPO/TRACTOR 4 TO 8 TON       ,2008,12,3,15321
12,TRAILER UPTO 2 TON,2008,12,1,2707
18,CRANE,2008,12,2,12014
21,TEMPO,2008,12,65,47255
1,MOPED/SCOOTER                                ,2009,1,911,334337
2,MOTOR CYCLE                                  ,2009,1,2454,1342338
3,AUTO RICKSHAW,2009,1,296,215192
4,PRIVATE MOTOR CAR/JEEP CAR,2009,1,770,1044890
5,PUBLIC MOTOR CAR 1 TO 6 SEAT,2009,1,7,16114
6,PUBLIC MOTOR CAR 7 TO 15 SEAT,2009,1,6,12590
8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2009,1,37,100159
9,LOADING TRUCK/TEMPO/TRACTOR 2 TO 4 TON       ,2009,1,1,3307
10,LOADING TRUCK/TEMPO/TRACTOR 4 TO 8 TON       ,2009,1,3,15321
12,TRAILER UPTO 2 TON,2009,1,1,2707
17,EXCAVATOR,2009,1,1,8007
18,CRANE,2009,1,1,6007
21,TEMPO,2009,1,64,46528
1,MOPED/SCOOTER                                ,2009,2,984,361128
2,MOTOR CYCLE                                  ,2009,2,1926,1053522
3,AUTO RICKSHAW,2009,2,329,239183
4,PRIVATE MOTOR CAR/JEEP CAR,2009,2,695,943115
5,PUBLIC MOTOR CAR 1 TO 6 SEAT,2009,2,5,11510
8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2009,2,65,175955
9,LOADING TRUCK/TEMPO/TRACTOR 2 TO 4 TON       ,2009,2,1,3307
12,TRAILER UPTO 2 TON,2009,2,3,8121
18,CRANE,2009,2,1,6007
21,TEMPO,2009,2,105,76335
1,MOPED/SCOOTER                                ,2009,3,994,364798
2,MOTOR CYCLE                                  ,2009,3,2159,1180973
3,AUTO RICKSHAW,2009,3,283,205741
4,PRIVATE MOTOR CAR/JEEP CAR,2009,3,909,1233513
5,PUBLIC MOTOR CAR 1 TO 6 SEAT,2009,3,1,2302
6,PUBLIC MOTOR CAR 7 TO 15 SEAT,2009,3,4,10828
7,PUBLIC MOTOR CAR MORE THAN 16 SEAT,2009,3,3,10821
8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2009,3,100,270700
9,LOADING TRUCK/TEMPO/TRACTOR 2 TO 4 TON       ,2009,3,4,13228
10,LOADING TRUCK/TEMPO/TRACTOR 4 TO 8 TON       ,2009,3,3,15321
11,LOADING TRUCK/TEMPO/TRACTOR MORE THAN 8 TON  ,2009,3,9,60813
12,TRAILER UPTO 2 TON,2009,3,2,5414
17,EXCAVATOR,2009,3,2,16014
18,CRANE,2009,3,1,6007
21,TEMPO,2009,3,103,74881
1,MOPED/SCOOTER                                ,2009,4,839,307913
2,MOTOR CYCLE                                  ,2009,4,2163,1183161
3,AUTO RICKSHAW,2009,4,235,170845
4,PRIVATE MOTOR CAR/JEEP CAR,2009,4,687,932259
5,PUBLIC MOTOR CAR 1 TO 6 SEAT,2009,4,2,4604
7,PUBLIC MOTOR CAR MORE THAN 16 SEAT,2009,4,4,14428
8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2009,4,47,127229
9,LOADING TRUCK/TEMPO/TRACTOR 2 TO 4 TON       ,2009,4,3,9921
10,LOADING TRUCK/TEMPO/TRACTOR 4 TO 8 TON       ,2009,4,2,10214
11,LOADING TRUCK/TEMPO/TRACTOR MORE THAN 8 TON  ,2009,4,1,6757
12,TRAILER UPTO 2 TON,2009,4,2,5414
21,TEMPO,2009,4,118,85786
1,MOPED/SCOOTER                                ,2009,5,998,366266
2,MOTOR CYCLE                                  ,2009,5,2391,1307877
3,AUTO RICKSHAW,2009,5,173,125771
4,PRIVATE MOTOR CAR/JEEP CAR,2009,5,859,1165663
6,PUBLIC MOTOR CAR 7 TO 15 SEAT,2009,5,1,2707
7,PUBLIC MOTOR CAR MORE THAN 16 SEAT,2009,5,1,3607
8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2009,5,66,178662
9,LOADING TRUCK/TEMPO/TRACTOR 2 TO 4 TON       ,2009,5,7,23149
10,LOADING TRUCK/TEMPO/TRACTOR 4 TO 8 TON       ,2009,5,9,45963
18,CRANE,2009,5,1,6007
21,TEMPO,2009,5,115,83605
1,MOPED/SCOOTER                                ,2009,6,1278,469026
2,MOTOR CYCLE                                  ,2009,6,2408,1317176
3,AUTO RICKSHAW,2009,6,304,221008
4,PRIVATE MOTOR CAR/JEEP CAR,2009,6,990,1343430
5,PUBLIC MOTOR CAR 1 TO 6 SEAT,2009,6,3,4604
6,PUBLIC MOTOR CAR 7 TO 15 SEAT,2009,6,4,9478
7,PUBLIC MOTOR CAR MORE THAN 16 SEAT,2009,6,10,36070
8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2009,6,59,158363
9,LOADING TRUCK/TEMPO/TRACTOR 2 TO 4 TON       ,2009,6,9,29763
10,LOADING TRUCK/TEMPO/TRACTOR 4 TO 8 TON       ,2009,6,2,10214
11,LOADING TRUCK/TEMPO/TRACTOR MORE THAN 8 TON  ,2009,6,1,6757
17,EXCAVATOR,2009,6,2,16014
18,CRANE,2009,6,2,12014
21,TEMPO,2009,6,108,78516
1,MOPED/SCOOTER                                ,2009,7,1478,542426
2,MOTOR CYCLE                                  ,2009,7,2801,1532153
3,AUTO RICKSHAW,2009,7,234,170118
4,PRIVATE MOTOR CAR/JEEP CAR,2009,7,857,1162949
5,PUBLIC MOTOR CAR 1 TO 6 SEAT,2009,7,3,6906
6,PUBLIC MOTOR CAR 7 TO 15 SEAT,2009,7,4,10828
7,PUBLIC MOTOR CAR MORE THAN 16 SEAT,2009,7,7,25249
8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2009,7,66,177305
9,LOADING TRUCK/TEMPO/TRACTOR 2 TO 4 TON       ,2009,7,4,13228
10,LOADING TRUCK/TEMPO/TRACTOR 4 TO 8 TON       ,2009,7,5,25535
11,LOADING TRUCK/TEMPO/TRACTOR MORE THAN 8 TON  ,2009,7,2,13514
12,TRAILER UPTO 2 TON,2009,7,1,2707
18,CRANE,2009,7,1,6007
21,TEMPO,2009,7,110,79970
1,MOPED/SCOOTER                                ,2009,8,1525,559675
2,MOTOR CYCLE                                  ,2009,8,2374,1298578
3,AUTO RICKSHAW,2009,8,325,236275
4,PRIVATE MOTOR CAR/JEEP CAR,2009,8,981,1331241
5,PUBLIC MOTOR CAR 1 TO 6 SEAT,2009,8,3,6906
6,PUBLIC MOTOR CAR 7 TO 15 SEAT,2009,8,4,6757
7,PUBLIC MOTOR CAR MORE THAN 16 SEAT,2009,8,4,14428
8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2009,8,86,232802
9,LOADING TRUCK/TEMPO/TRACTOR 2 TO 4 TON       ,2009,8,8,26456
10,LOADING TRUCK/TEMPO/TRACTOR 4 TO 8 TON       ,2009,8,4,20428
21,TEMPO,2009,8,149,108323
1,MOPED/SCOOTER                                ,2009,9,1479,542793
2,MOTOR CYCLE                                  ,2009,9,3806,2081882
3,AUTO RICKSHAW,2009,9,336,244272
4,PRIVATE MOTOR CAR/JEEP CAR,2009,9,839,1138523
5,PUBLIC MOTOR CAR 1 TO 6 SEAT,2009,9,3,6906
6,PUBLIC MOTOR CAR 7 TO 15 SEAT,2009,9,5,13535
7,PUBLIC MOTOR CAR MORE THAN 16 SEAT,2009,9,5,18035
8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2009,9,63,170541
9,LOADING TRUCK/TEMPO/TRACTOR 2 TO 4 TON       ,2009,9,3,9921
10,LOADING TRUCK/TEMPO/TRACTOR 4 TO 8 TON       ,2009,9,6,30642
17,EXCAVATOR,2009,9,1,8007
18,CRANE,2009,9,1,6007
21,TEMPO,2009,9,148,107596
1,MOPED/SCOOTER                                ,2009,10,1392,510864
2,MOTOR CYCLE                                  ,2009,10,3663,2003661
3,AUTO RICKSHAW,2009,10,509,370043
4,PRIVATE MOTOR CAR/JEEP CAR,2009,10,1596,2165772
5,PUBLIC MOTOR CAR 1 TO 6 SEAT,2009,10,13,29926
6,PUBLIC MOTOR CAR 7 TO 15 SEAT,2009,10,2,5414
8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2009,10,68,184076
9,LOADING TRUCK/TEMPO/TRACTOR 2 TO 4 TON       ,2009,10,5,16535
10,LOADING TRUCK/TEMPO/TRACTOR 4 TO 8 TON       ,2009,10,5,25535
11,LOADING TRUCK/TEMPO/TRACTOR MORE THAN 8 TON  ,2009,10,1,6757
17,EXCAVATOR,2009,10,1,8007
21,TEMPO,2009,10,133,96691
1,MOPED/SCOOTER                                ,2009,11,961,352687
2,MOTOR CYCLE                                  ,2009,11,6144,3360792
3,AUTO RICKSHAW,2009,11,437,317699
4,PRIVATE MOTOR CAR/JEEP CAR,2009,11,1784,2420888
5,PUBLIC MOTOR CAR 1 TO 6 SEAT,2009,11,41,94382
6,PUBLIC MOTOR CAR 7 TO 15 SEAT,2009,11,1,2707
7,PUBLIC MOTOR CAR MORE THAN 16 SEAT,2009,11,1,3607
8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2009,11,41,110987
9,LOADING TRUCK/TEMPO/TRACTOR 2 TO 4 TON       ,2009,11,3,9921
10,LOADING TRUCK/TEMPO/TRACTOR 4 TO 8 TON       ,2009,11,4,20428
11,LOADING TRUCK/TEMPO/TRACTOR MORE THAN 8 TON  ,2009,11,1,6757
12,TRAILER UPTO 2 TON,2009,11,1,2707
18,CRANE,2009,11,1,6007
19,LOADER                                       ,2009,11,2,8014
21,TEMPO,2009,11,122,88886
1,MOPED/SCOOTER                                ,2009,12,1483,544261
2,MOTOR CYCLE                                  ,2009,12,3115,1703905
3,AUTO RICKSHAW,2009,12,357,259539
4,PRIVATE MOTOR CAR/JEEP CAR,2009,12,1058,1435706
5,PUBLIC MOTOR CAR 1 TO 6 SEAT,2009,12,14,32228
6,PUBLIC MOTOR CAR 7 TO 15 SEAT,2009,12,1,2707
8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2009,12,28,75796
9,LOADING TRUCK/TEMPO/TRACTOR 2 TO 4 TON       ,2009,12,2,6614
10,LOADING TRUCK/TEMPO/TRACTOR 4 TO 8 TON       ,2009,12,4,20428
11,LOADING TRUCK/TEMPO/TRACTOR MORE THAN 8 TON  ,2009,12,1,6757
18,CRANE,2009,12,1,6007
21,TEMPO,2009,12,150,109050
1,MOPED/SCOOTER                                ,2010,1,1382,507194
2,MOTOR CYCLE                                  ,2010,1,3743,2047421
3,AUTO RICKSHAW,2010,1,271,197017
4,PRIVATE MOTOR CAR/JEEP CAR,2010,1,1067,1447919
5,PUBLIC MOTOR CAR 1 TO 6 SEAT,2010,1,8,18416
6,PUBLIC MOTOR CAR 7 TO 15 SEAT,2010,1,5,13535
8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2010,1,49,132643
9,LOADING TRUCK/TEMPO/TRACTOR 2 TO 4 TON       ,2010,1,2,6614
10,LOADING TRUCK/TEMPO/TRACTOR 4 TO 8 TON       ,2010,1,5,25535
11,LOADING TRUCK/TEMPO/TRACTOR MORE THAN 8 TON  ,2010,1,3,20271
21,TEMPO,2010,1,86,62522
1,MOPED/SCOOTER                                ,2010,2,1311,481137
2,MOTOR CYCLE                                  ,2010,2,3036,1660692
3,AUTO RICKSHAW,2010,2,658,478366
4,PRIVATE MOTOR CAR/JEEP CAR,2010,2,1591,2158987
5,PUBLIC MOTOR CAR 1 TO 6 SEAT,2010,2,3,6906
6,PUBLIC MOTOR CAR 7 TO 15 SEAT,2010,2,6,16242
8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2010,2,91,246337
9,LOADING TRUCK/TEMPO/TRACTOR 2 TO 4 TON       ,2010,2,4,13228
10,LOADING TRUCK/TEMPO/TRACTOR 4 TO 8 TON       ,2010,2,4,20428
11,LOADING TRUCK/TEMPO/TRACTOR MORE THAN 8 TON  ,2010,2,1,6757
17,EXCAVATOR,2010,2,1,8007
21,TEMPO,2010,2,137,99599
1,MOPED/SCOOTER                                ,2010,3,1751,642617
2,MOTOR CYCLE                                  ,2010,3,5189,2838383
3,AUTO RICKSHAW,2010,3,387,281349
4,PRIVATE MOTOR CAR/JEEP CAR,2010,3,1459,1979863
5,PUBLIC MOTOR CAR 1 TO 6 SEAT,2010,3,5,11510
6,PUBLIC MOTOR CAR 7 TO 15 SEAT,2010,3,5,13535
7,PUBLIC MOTOR CAR MORE THAN 16 SEAT,2010,3,3,10821
8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2010,3,73,197611
9,LOADING TRUCK/TEMPO/TRACTOR 2 TO 4 TON       ,2010,3,3,9921
10,LOADING TRUCK/TEMPO/TRACTOR 4 TO 8 TON       ,2010,3,3,15321
11,LOADING TRUCK/TEMPO/TRACTOR MORE THAN 8 TON  ,2010,3,4,27028
21,TEMPO,2010,3,136,98872
1,MOPED/SCOOTER                                ,2010,4,1315,482605
2,MOTOR CYCLE                                  ,2010,4,3572,1953884
3,AUTO RICKSHAW,2010,4,409,297343
4,PRIVATE MOTOR CAR/JEEP CAR,2010,4,1271,1724747
5,PUBLIC MOTOR CAR 1 TO 6 SEAT,2010,4,24,55248
6,PUBLIC MOTOR CAR 7 TO 15 SEAT,2010,4,6,16242
7,PUBLIC MOTOR CAR MORE THAN 16 SEAT,2010,4,1,3607
8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2010,4,22,59554
9,LOADING TRUCK/TEMPO/TRACTOR 2 TO 4 TON       ,2010,4,2,6614
10,LOADING TRUCK/TEMPO/TRACTOR 4 TO 8 TON       ,2010,4,3,15321
11,LOADING TRUCK/TEMPO/TRACTOR MORE THAN 8 TON  ,2010,4,2,13514
12,TRAILER UPTO 2 TON,2010,4,1,2707
21,TEMPO,2010,4,64,46528
1,MOPED/SCOOTER                                ,2010,5,1730,634910
2,MOTOR CYCLE                                  ,2010,5,5275,2885425
3,AUTO RICKSHAW,2010,5,300,218100
